29,30,43,22,39,56,62,41,27,43,19,48,59,68,38,47,15,43,9,11,16,2,5,2,30,1,2,6,2,9,7,1,3,4,8,41,20,5,21,15,30,27,50,62
14,38,43,31,34,72,69,51,22,26,19,56,44,64,44,54,5,45,20,18,6,6,3,3,34,2,2,1,4,3,0,3,8,3,8,37,17,11,16,12,25,10,58,73
13,40,50,31,41,53,69,33,43,41,15,37,48,61,31,52,15,56,13,14,15,6,7,4,47,3,4,4,2,2,1,0,5,5,9,22,6,9,21,6,18,17,45,65
27,31,67,29,51,53,65,41,21,45,27,55,61,82,50,61,20,54,9,15,8,11,3,2,54,0,1,5,2,3,1,2,4,4,10,25,4,9,21,14,13,19,58,86
5,54,51,52,44,63,63,27,35,58,19,43,41,84,43,58,15,43,13,13,7,3,2,4,49,1,4,4,2,4,1,0,6,7,9,19,10,6,24,11,19,19,55,71
25,48,60,30,40,55,70,44,23,47,13,67,43,82,48,67,8,52,19,18,6,5,4,5,42,0,2,3,2,2,1,1,2,4,9,15,9,2,20,7,13,7,49,77
16,55,63,34,44,39,48,40,31,56,21,61,56,47,42,52,24,34,13,16,10,4,8,5,34,2,0,3,4,1,2,0,1,4,7,17,11,10,8,3,22,7,59,90
12,54,50,34,44,52,56,41,25,44,13,61,47,77,55,65,19,39,10,13,9,13,8,5,43,6,0,5,2,4,0,0,4,5,7,8,4,5,27,3,25,17,53,80
9,54,62,50,44,54,87,50,19,52,16,57,52,73,58,49,23,58,16,10,7,16,2,1,64,1,4,5,3,2,3,4,1,8,5,14,8,4,19,8,10,12,51,91
11,36,48,44,50,64,86,51,32,56,17,77,57,73,42,61,17,38,9,15,12,8,3,3,51,4,6,11,5,1,2,0,2,8,3,10,7,9,20,11,16,14,67,96
17,33,89,43,50,72,77,36,35,49,23,40,50,70,37,56,17,56,17,6,5,9,1,4,42,3,5,2,2,0,0,0,4,4,10,5,14,1,9,4,11,13,62,93
14,46,55,38,37,66,94,44,24,49,14,45,64,88,39,52,33,53,17,11,5,2,3,4,64,2,4,2,3,1,1,0,1,5,4,15,7,5,22,2,18,15,50,77
26,43,54,28,34,52,74,25,21,45,22,44,40,65,50,52,17,50,10,14,2,7,4,4,42,0,2,4,4,2,4,5,4,6,10,12,14,6,12,10,19,5,46,74
19,41,48,30,39,59,58,31,17,41,24,44,58,56,40,44,22,50,15,14,17,6,4,2,42,2,9,4,0,7,1,2,0,7,7,10,12,3,18,5,21,13,50,69
14,39,50,26,33,72,59,36,19,31,22,38,71,79,34,60,16,30,11,25,8,20,1,3,45,4,3,5,5,2,3,2,2,5,8,18,5,7,22,6,23,7,30,80
17,34,49,33,43,49,42,27,15,30,10,46,33,85,28,54,22,35,11,13,5,6,2,2,30,1,1,4,4,4,2,2,6,8,8,14,9,9,23,11,17,12,49,77
14,43,49,20,38,46,64,35,17,36,13,50,39,70,31,61,12,46,10,13,5,10,9,7,55,4,2,0,1,4,7,3,4,9,3,11,11,4,7,5,20,12,47,55
24,35,58,19,31,63,46,39,19,43,17,62,39,65,26,56,19,36,19,12,10,7,5,4,45,3,5,2,4,2,1,1,1,5,6,9,7,8,22,12,17,15,48,63
21,35,69,22,41,48,68,35,15,33,32,44,28,76,39,67,3,46,11,9,7,2,8,2,38,1,3,8,3,2,1,2,6,1,4,5,12,3,17,15,16,13,52,60
27,65,57,36,37,63,85,52,26,33,19,35,50,86,33,50,18,37,8,11,3,9,4,7,45,7,6,11,2,0,0,0,4,6,9,6,8,5,17,13,22,17,38,70
27,44,77,34,55,65,75,64,23,35,15,51,50,64,45,56,18,46,14,14,11,7,5,2,60,2,5,5,6,2,4,1,2,6,5,13,11,4,18,14,19,5,36,71
25,56,76,36,63,57,73,47,19,27,22,55,50,79,29,39,20,54,8,7,7,9,2,5,65,5,8,5,0,3,1,2,4,6,9,6,13,7,23,11,20,11,47,65
30,48,64,29,37,48,60,26,15,31,23,54,43,65,42,56,13,48,8,17,7,6,0,2,73,4,1,3,2,2,4,3,1,8,3,17,13,3,16,13,24,14,33,77
17,51,60,42,54,54,62,51,14,22,22,66,59,71,43,43,15,45,13,16,3,7,3,5,83,7,2,4,4,3,5,2,4,9,11,7,5,5,16,10,25,6,40,95
33,42,69,27,44,72,56,43,21,48,24,44,67,97,30,45,10,41,20,12,10,8,8,2,89,1,0,1,1,3,1,3,7,6,6,6,15,1,18,10,14,14,49,77
24,64,77,35,47,68,82,40,27,26,19,37,35,56,39,51,18,63,10,11,5,6,5,2,52,6,7,1,1,0,1,0,2,5,7,9,5,6,18,10,25,15,48,74
15,51,62,37,50,67,65,42,15,34,26,56,51,79,28,54,13,45,46,19,7,7,1,8,55,3,5,2,1,2,2,5,7,3,15,14,8,2,22,10,39,12,50,94
23,61,55,27,55,76,60,38,13,32,21,48,55,84,37,62,13,35,42,22,4,16,3,3,55,3,4,6,0,0,3,0,2,9,10,12,13,6,27,15,10,3,44,77
12,55,69,40,61,64,123,45,20,29,24,34,54,78,27,48,15,50,16,9,10,4,2,2,49,1,1,1,2,1,1,0,8,4,4,9,8,8,14,7,8,16,38,91
13,60,71,28,40,61,113,36,16,29,23,31,40,90,23,50,12,55,7,16,3,5,2,1,51,2,3,3,6,1,1,0,2,3,2,10,10,3,15,10,26,15,33,83
45,65,61,31,50,56,113,39,23,31,32,46,44,95,36,42,13,51,23,17,7,9,2,8,24,2,2,1,3,5,0,1,6,7,5,10,7,6,10,18,19,7,46,89
19,67,85,39,51,62,106,46,18,34,29,56,34,66,46,49,14,53,16,14,12,7,6,3,33,5,5,4,1,3,0,1,8,6,2,3,9,5,18,31,31,8,68,113
26,68,91,37,45,51,93,45,28,32,32,44,42,99,35,68,21,63,9,17,11,13,4,3,16,6,1,1,2,0,2,1,6,3,10,13,11,10,13,18,24,15,69,69
24,43,86,37,60,67,84,49,19,41,17,60,55,84,50,55,19,43,14,8,5,19,10,6,23,3,7,2,2,3,4,4,14,11,12,13,11,9,21,9,22,13,62,58
34,76,67,30,59,69,78,52,20,52,26,63,48,101,42,57,20,47,18,10,9,13,4,4,49,2,1,4,1,1,12,4,14,14,8,12,10,3,28,20,15,18,45,61
25,67,81,46,69,73,87,41,20,40,21,49,47,94,37,52,22,52,21,11,14,8,9,1,51,4,5,3,3,3,2,2,9,13,13,11,13,2,16,15,9,12,60,83
51,65,68,45,63,71,121,57,8,48,19,46,53,62,42,47,8,38,27,22,8,6,8,4,47,5,5,6,1,0,2,2,4,8,14,14,9,6,24,11,25,19,73,94
16,67,60,58,46,57,65,39,22,39,17,64,42,93,53,63,9,70,18,16,14,19,12,5,51,3,4,8,3,0,10,0,15,6,9,14,11,2,16,20,24,16,42,71
33,88,84,50,62,52,73,48,10,32,15,65,53,76,49,73,13,50,14,10,16,8,3,3,68,3,2,4,2,2,4,2,7,14,9,12,10,3,21,12,15,20,69,96
26,91,99,51,57,51,81,63,39,64,24,72,50,76,44,69,20,48,15,16,14,8,6,10,55,7,1,3,4,3,2,1,2,24,6,20,17,0,17,9,33,31,81,75
34,80,83,39,69,59,88,51,53,56,18,71,59,102,41,73,20,57,23,13,22,18,8,9,47,4,2,5,2,3,2,1,0,46,8,9,8,5,24,18,18,14,85,74
44,101,88,62,71,69,77,71,47,38,18,69,49,97,41,55,32,46,10,18,12,12,12,13,49,4,11,6,3,2,4,0,5,54,11,13,11,11,15,23,22,19,74,80
44,88,102,61,69,67,92,54,30,34,32,75,48,94,36,74,38,40,16,8,13,19,7,9,47,13,3,1,6,1,10,10,15,58,13,12,17,10,25,28,22,12,74,97
40,92,90,56,84,96,101,60,37,47,31,53,55,132,49,122,24,94,21,13,19,20,9,15,37,7,4,2,8,7,7,22,12,37,9,15,23,7,36,33,34,17,68,125
31,94,97,101,90,95,88,74,29,33,37,88,52,121,86,136,51,69,50,20,22,29,7,11,65,19,15,4,6,1,8,49,18,65,19,19,23,16,26,28,26,18,75,152
36,80,92,86,107,86,116,69,25,56,58,83,66,113,65,113,47,92,35,20,23,21,13,10,74,17,10,4,7,3,6,49,10,91,17,22,26,16,53,23,30,19,106,153
58,122,96,87,94,79,82,58,32,53,58,63,70,98,61,104,43,78,38,43,15,15,6,7,43,12,3,13,0,4,12,8,13,62,16,21,12,15,40,18,25,21,106,151
101,110,121,101,88,93,89,84,37,47,46,64,68,121,78,111,47,115,32,26,4,31,12,8,60,13,8,2,5,3,9,13,4,33,15,13,25,7,58,30,17,17,106,163
119,110,152,70,129,111,94,74,45,72,46,65,81,110,80,110,46,73,33,22,14,10,4,19,37,26,12,5,6,6,8,18,8,49,32,27,17,7,33,18,39,19,95,162
86,155,157,124,131,140,130,126,41,79,31,96,76,118,73,121,93,65,71,23,18,46,7,52,17,13,9,15,5,2,13,8,11,79,14,27,20,10,46,28,36,28,101,134
100,169,191,143,162,163,201,114,81,92,49,84,100,120,132,198,67,79,70,22,14,32,19,44,22,28,6,4,10,1,6,16,6,65,16,49,30,16,46,32,23,20,121,237
102,159,160,123,180,150,175,115,64,84,34,107,130,119,201,224,140,60,50,22,21,37,11,21,40,28,10,9,3,2,9,14,7,53,42,47,39,19,47,18,53,20,99,222
157,145,180,101,172,115,185,112,56,61,42,106,96,131,161,214,74,80,54,16,26,63,12,19,77,25,13,12,2,7,7,19,10,65,25,37,41,8,56,26,20,20,88,280
98,136,128,85,157,116,126,96,63,50,37,86,88,119,150,187,76,91,35,44,18,18,12,16,53,32,18,5,3,5,2,14,7,40,18,22,25,17,54,16,23,15,83,222
121,107,126,93,129,105,151,105,73,66,47,129,77,108,144,142,86,106,30,21,19,30,11,2,61,17,16,5,5,1,6,6,5,32,27,17,22,6,33,24,35,21,91,235
125,129,160,72,180,147,164,102,107,73,64,133,110,97,128,229,81,89,34,14,30,26,1,23,84,54,11,5,2,8,6,8,8,30,2,17,21,8,38,15,31,22,96,228
87,135,223,112,183,154,160,124,81,86,70,142,86,139,189,219,82,80,40,14,23,60,2,57,66,34,20,4,4,2,8,6,5,35,22,17,28,6,46,10,19,21,106,310
